ts,STAGE,datetime,stage_label,datetime_local
1738132380,4,2025-01-29 06:33:00,Deep,2025-01-29 07:33
1738132860,2,2025-01-29 06:41:00,REM,2025-01-29 07:41
1738133640,3,2025-01-29 06:54:00,Light,2025-01-29 07:54
1738134240,4,2025-01-29 07:04:00,Deep,2025-01-29 08:04
1738134960,3,2025-01-29 07:16:00,Light,2025-01-29 08:16
1738197480,3,2025-01-30 00:38:00,Light,2025-01-30 01:38
1738198560,4,2025-01-30 00:56:00,Deep,2025-01-30 01:56
1738198800,2,2025-01-30 01:00:00,REM,2025-01-30 02:00
1738199100,3,2025-01-30 01:05:00,Light,2025-01-30 02:05
1738199580,4,2025-01-30 01:13:00,Deep,2025-01-30 02:13
1738200060,3,2025-01-30 01:21:00,Light,2025-01-30 02:21
1738200120,5,2025-01-30 01:22:00,Awake,2025-01-30 02:22
1738200360,3,2025-01-30 01:26:00,Light,2025-01-30 02:26
1738201620,4,2025-01-30 01:47:00,Deep,2025-01-30 02:47
1738203660,3,2025-01-30 02:21:00,Light,2025-01-30 03:21
1738204860,4,2025-01-30 02:41:00,Deep,2025-01-30 03:41
1738206660,2,2025-01-30 03:11:00,REM,2025-01-30 04:11
1738207560,3,2025-01-30 03:26:00,Light,2025-01-30 04:26
1738209000,4,2025-01-30 03:50:00,Deep,2025-01-30 04:50
1738210140,2,2025-01-30 04:09:00,REM,2025-01-30 05:09
1738210620,3,2025-01-30 04:17:00,Light,2025-01-30 05:17
1738212480,2,2025-01-30 04:48:00,REM,2025-01-30 05:48
1738214940,3,2025-01-30 05:29:00,Light,2025-01-30 06:29
1738216200,2,2025-01-30 05:50:00,REM,2025-01-30 06:50
1738218840,4,2025-01-30 06:34:00,Deep,2025-01-30 07:34
1738219620,3,2025-01-30 06:47:00,Light,2025-01-30 07:47
1738268340,3,2025-01-30 20:19:00,Light,2025-01-30 21:19
1738269420,2,2025-01-30 20:37:00,REM,2025-01-30 21:37
1738269780,3,2025-01-30 20:43:00,Light,2025-01-30 21:43
1738270320,4,2025-01-30 20:52:00,Deep,2025-01-30 21:52
1738270860,2,2025-01-30 21:01:00,REM,2025-01-30 22:01
1738270980,3,2025-01-30 21:03:00,Light,2025-01-30 22:03
1738271640,4,2025-01-30 21:14:00,Deep,2025-01-30 22:14
1738271820,4,2025-01-30 21:17:00,Deep,2025-01-30 22:17
1738272000,2,2025-01-30 21:20:00,REM,2025-01-30 22:20
1738272480,3,2025-01-30 21:28:00,Light,2025-01-30 22:28
1738272540,2,2025-01-30 21:29:00,REM,2025-01-30 22:29
1738273860,3,2025-01-30 21:51:00,Light,2025-01-30 22:51
1738274280,3,2025-01-30 21:58:00,Light,2025-01-30 22:58
1738275000,4,2025-01-30 22:10:00,Deep,2025-01-30 23:10
1738275120,4,2025-01-30 22:12:00,Deep,2025-01-30 23:12
1738276080,3,2025-01-30 22:28:00,Light,2025-01-30 23:28
1738276200,5,2025-01-30 22:30:00,Awake,2025-01-30 23:30
1738278540,4,2025-01-30 23:09:00,Deep,2025-01-31 00:09
1738278720,3,2025-01-30 23:12:00,Light,2025-01-31 00:12
1738279500,2,2025-01-30 23:25:00,REM,2025-01-31 00:25
1738280340,3,2025-01-30 23:39:00,Light,2025-01-31 00:39
1738280400,4,2025-01-30 23:40:00,Deep,2025-01-31 00:40
1738280880,3,2025-01-30 23:48:00,Light,2025-01-31 00:48
1738281240,4,2025-01-30 23:54:00,Deep,2025-01-31 00:54
1738281480,4,2025-01-30 23:58:00,Deep,2025-01-31 00:58
1738281720,2,2025-01-31 00:02:00,REM,2025-01-31 01:02
1738282020,3,2025-01-31 00:07:00,Light,2025-01-31 01:07
1738282680,4,2025-01-31 00:18:00,Deep,2025-01-31 01:18
1738283520,4,2025-01-31 00:32:00,Deep,2025-01-31 01:32
1738283580,2,2025-01-31 00:33:00,REM,2025-01-31 01:33
1738283820,2,2025-01-31 00:37:00,REM,2025-01-31 01:37
1738284480,3,2025-01-31 00:48:00,Light,2025-01-31 01:48
1738285620,3,2025-01-31 01:07:00,Light,2025-01-31 02:07
1738285980,4,2025-01-31 01:13:00,Deep,2025-01-31 02:13
1738286280,4,2025-01-31 01:18:00,Deep,2025-01-31 02:18
1738286820,3,2025-01-31 01:27:00,Light,2025-01-31 02:27
1738286880,3,2025-01-31 01:28:00,Light,2025-01-31 02:28
1738287060,5,2025-01-31 01:31:00,Awake,2025-01-31 02:31
1738287300,3,2025-01-31 01:35:00,Light,2025-01-31 02:35
1738287840,2,2025-01-31 01:44:00,REM,2025-01-31 02:44
1738288500,3,2025-01-31 01:55:00,Light,2025-01-31 02:55
1738288800,4,2025-01-31 02:00:00,Deep,2025-01-31 03:00
1738289400,3,2025-01-31 02:10:00,Light,2025-01-31 03:10
1738291440,4,2025-01-31 02:44:00,Deep,2025-01-31 03:44
1738292460,2,2025-01-31 03:01:00,REM,2025-01-31 04:01
1738293900,3,2025-01-31 03:25:00,Light,2025-01-31 04:25
1738294380,4,2025-01-31 03:33:00,Deep,2025-01-31 04:33
1738295280,3,2025-01-31 03:48:00,Light,2025-01-31 04:48
1738295640,4,2025-01-31 03:54:00,Deep,2025-01-31 04:54
1738296360,2,2025-01-31 04:06:00,REM,2025-01-31 05:06
1738297920,3,2025-01-31 04:32:00,Light,2025-01-31 05:32
1738298820,4,2025-01-31 04:47:00,Deep,2025-01-31 05:47
1738299300,2,2025-01-31 04:55:00,REM,2025-01-31 05:55
1738299960,3,2025-01-31 05:06:00,Light,2025-01-31 06:06
1738300500,4,2025-01-31 05:15:00,Deep,2025-01-31 06:15
1738301160,2,2025-01-31 05:26:00,REM,2025-01-31 06:26
1738302660,3,2025-01-31 05:51:00,Light,2025-01-31 06:51
1738305000,2,2025-01-31 06:30:00,REM,2025-01-31 07:30
1738306080,3,2025-01-31 06:48:00,Light,2025-01-31 07:48
1738306560,4,2025-01-31 06:56:00,Deep,2025-01-31 07:56
1738307040,3,2025-01-31 07:04:00,Light,2025-01-31 08:04
1738307400,2,2025-01-31 07:10:00,REM,2025-01-31 08:10
1738307940,4,2025-01-31 07:19:00,Deep,2025-01-31 08:19
1738308300,3,2025-01-31 07:25:00,Light,2025-01-31 08:25
1738368540,4,2025-02-01 00:09:00,Deep,2025-02-01 01:09
1738368900,2,2025-02-01 00:15:00,REM,2025-02-01 01:15
1738369440,3,2025-02-01 00:24:00,Light,2025-02-01 01:24
1738370220,4,2025-02-01 00:37:00,Deep,2025-02-01 01:37
1738372200,3,2025-02-01 01:10:00,Light,2025-02-01 02:10
1738373340,4,2025-02-01 01:29:00,Deep,2025-02-01 02:29
1738374900,2,2025-02-01 01:55:00,REM,2025-02-01 02:55
1738376280,3,2025-02-01 02:18:00,Light,2025-02-01 03:18
1738377540,4,2025-02-01 02:39:00,Deep,2025-02-01 03:39
1738380300,2,2025-02-01 03:25:00,REM,2025-02-01 04:25
1738380840,3,2025-02-01 03:34:00,Light,2025-02-01 04:34
1738382940,4,2025-02-01 04:09:00,Deep,2025-02-01 05:09
1738383420,2,2025-02-01 04:17:00,REM,2025-02-01 05:17
1738384740,3,2025-02-01 04:39:00,Light,2025-02-01 05:39
1738385820,2,2025-02-01 04:57:00,REM,2025-02-01 05:57
1738388700,3,2025-02-01 05:45:00,Light,2025-02-01 06:45
1738390680,4,2025-02-01 06:18:00,Deep,2025-02-01 07:18
1738391160,2,2025-02-01 06:26:00,REM,2025-02-01 07:26
1738394040,3,2025-02-01 07:14:00,Light,2025-02-01 08:14
1738395840,4,2025-02-01 07:44:00,Deep,2025-02-01 08:44
1738396260,3,2025-02-01 07:51:00,Light,2025-02-01 08:51
1738458300,3,2025-02-02 01:05:00,Light,2025-02-02 02:05
1738460760,4,2025-02-02 01:46:00,Deep,2025-02-02 02:46
1738462620,3,2025-02-02 02:17:00,Light,2025-02-02 03:17
1738464600,4,2025-02-02 02:50:00,Deep,2025-02-02 03:50
1738466160,3,2025-02-02 03:16:00,Light,2025-02-02 04:16
1738466880,4,2025-02-02 03:28:00,Deep,2025-02-02 04:28
1738467300,2,2025-02-02 03:35:00,REM,2025-02-02 04:35
1738468980,3,2025-02-02 04:03:00,Light,2025-02-02 05:03
1738469340,4,2025-02-02 04:09:00,Deep,2025-02-02 05:09
1738469640,3,2025-02-02 04:14:00,Light,2025-02-02 05:14
1738469940,2,2025-02-02 04:19:00,REM,2025-02-02 05:19
1738471140,3,2025-02-02 04:39:00,Light,2025-02-02 05:39
1738472160,2,2025-02-02 04:56:00,REM,2025-02-02 05:56
1738473060,4,2025-02-02 05:11:00,Deep,2025-02-02 06:11
1738473540,2,2025-02-02 05:19:00,REM,2025-02-02 06:19
1738474980,4,2025-02-02 05:43:00,Deep,2025-02-02 06:43
1738475280,2,2025-02-02 05:48:00,REM,2025-02-02 06:48
1738476060,3,2025-02-02 06:01:00,Light,2025-02-02 07:01
1738477380,4,2025-02-02 06:23:00,Deep,2025-02-02 07:23
1738477680,2,2025-02-02 06:28:00,REM,2025-02-02 07:28
1738478280,3,2025-02-02 06:38:00,Light,2025-02-02 07:38
1738480680,4,2025-02-02 07:18:00,Deep,2025-02-02 08:18
1738481580,3,2025-02-02 07:33:00,Light,2025-02-02 08:33
1738629060,3,2025-02-04 00:31:00,Light,2025-02-04 01:31
1738630920,4,2025-02-04 01:02:00,Deep,2025-02-04 02:02
1738632840,3,2025-02-04 01:34:00,Light,2025-02-04 02:34
1738635000,4,2025-02-04 02:10:00,Deep,2025-02-04 03:10
1738635420,2,2025-02-04 02:17:00,REM,2025-02-04 03:17
1738636500,3,2025-02-04 02:35:00,Light,2025-02-04 03:35
1738638900,4,2025-02-04 03:15:00,Deep,2025-02-04 04:15
1738640580,2,2025-02-04 03:43:00,REM,2025-02-04 04:43
1738641900,3,2025-02-04 04:05:00,Light,2025-02-04 05:05
1738644360,4,2025-02-04 04:46:00,Deep,2025-02-04 05:46
1738644840,3,2025-02-04 04:54:00,Light,2025-02-04 05:54
1738645140,4,2025-02-04 04:59:00,Deep,2025-02-04 05:59
1738645620,3,2025-02-04 05:07:00,Light,2025-02-04 06:07
1738645920,4,2025-02-04 05:12:00,Deep,2025-02-04 06:12
1738646220,2,2025-02-04 05:17:00,REM,2025-02-04 06:17
1738649040,3,2025-02-04 06:04:00,Light,2025-02-04 07:04
1738650540,2,2025-02-04 06:29:00,REM,2025-02-04 07:29
1738651680,3,2025-02-04 06:48:00,Light,2025-02-04 07:48
1738652340,4,2025-02-04 06:59:00,Deep,2025-02-04 07:59
1738653420,3,2025-02-04 07:17:00,Light,2025-02-04 08:17
1738713660,3,2025-02-05 00:01:00,Light,2025-02-05 01:01
1738715880,4,2025-02-05 00:38:00,Deep,2025-02-05 01:38
1738718100,2,2025-02-05 01:15:00,REM,2025-02-05 02:15
1738718460,3,2025-02-05 01:21:00,Light,2025-02-05 02:21
1738720500,4,2025-02-05 01:55:00,Deep,2025-02-05 02:55
1738721820,2,2025-02-05 02:17:00,REM,2025-02-05 03:17
1738722600,3,2025-02-05 02:30:00,Light,2025-02-05 03:30
1738725180,4,2025-02-05 03:13:00,Deep,2025-02-05 04:13
1738725900,2,2025-02-05 03:25:00,REM,2025-02-05 04:25
1738727460,3,2025-02-05 03:51:00,Light,2025-02-05 04:51
1738729020,2,2025-02-05 04:17:00,REM,2025-02-05 05:17
1738731120,3,2025-02-05 04:52:00,Light,2025-02-05 05:52
1738731900,4,2025-02-05 05:05:00,Deep,2025-02-05 06:05
1738732380,2,2025-02-05 05:13:00,REM,2025-02-05 06:13
1738734600,3,2025-02-05 05:50:00,Light,2025-02-05 06:50
1738735200,2,2025-02-05 06:00:00,REM,2025-02-05 07:00
1738737120,3,2025-02-05 06:32:00,Light,2025-02-05 07:32
1738738920,4,2025-02-05 07:02:00,Deep,2025-02-05 08:02
1738739760,3,2025-02-05 07:16:00,Light,2025-02-05 08:16
1773358380,3,2026-03-12 23:33:00,Light,2026-03-13 00:33
1773361320,4,2026-03-13 00:22:00,Deep,2026-03-13 01:22
1773363000,3,2026-03-13 00:50:00,Light,2026-03-13 01:50
1773365400,4,2026-03-13 01:30:00,Deep,2026-03-13 02:30
1773365820,2,2026-03-13 01:37:00,REM,2026-03-13 02:37
1773367320,3,2026-03-13 02:02:00,Light,2026-03-13 03:02
1773369660,4,2026-03-13 02:41:00,Deep,2026-03-13 03:41
1773371520,3,2026-03-13 03:12:00,Light,2026-03-13 04:12
1773372000,2,2026-03-13 03:20:00,REM,2026-03-13 04:20
1773373140,3,2026-03-13 03:39:00,Light,2026-03-13 04:39
1773374460,2,2026-03-13 04:01:00,REM,2026-03-13 05:01
1773375780,3,2026-03-13 04:23:00,Light,2026-03-13 05:23
1773376560,2,2026-03-13 04:36:00,REM,2026-03-13 05:36
1773377400,3,2026-03-13 04:50:00,Light,2026-03-13 05:50
1773378540,2,2026-03-13 05:09:00,REM,2026-03-13 06:09
1773379920,3,2026-03-13 05:32:00,Light,2026-03-13 06:32
1773381600,4,2026-03-13 06:00:00,Deep,2026-03-13 07:00
1773382680,2,2026-03-13 06:18:00,REM,2026-03-13 07:18
1773382860,3,2026-03-13 06:21:00,Light,2026-03-13 07:21
1773440460,3,2026-03-13 22:21:00,Light,2026-03-13 23:21
1773443880,4,2026-03-13 23:18:00,Deep,2026-03-14 00:18
1773446460,2,2026-03-14 00:01:00,REM,2026-03-14 01:01
1773447960,3,2026-03-14 00:26:00,Light,2026-03-14 01:26
1773450120,4,2026-03-14 01:02:00,Deep,2026-03-14 02:02
1773450840,3,2026-03-14 01:14:00,Light,2026-03-14 02:14
1773452160,4,2026-03-14 01:36:00,Deep,2026-03-14 02:36
1773452820,2,2026-03-14 01:47:00,REM,2026-03-14 02:47
1773454260,3,2026-03-14 02:11:00,Light,2026-03-14 03:11
1773454560,4,2026-03-14 02:16:00,Deep,2026-03-14 03:16
1773455220,3,2026-03-14 02:27:00,Light,2026-03-14 03:27
1773457080,4,2026-03-14 02:58:00,Deep,2026-03-14 03:58
1773457980,3,2026-03-14 03:13:00,Light,2026-03-14 04:13
1773459120,2,2026-03-14 03:32:00,REM,2026-03-14 04:32
1773460380,3,2026-03-14 03:53:00,Light,2026-03-14 04:53
1773460740,2,2026-03-14 03:59:00,REM,2026-03-14 04:59
1773462000,4,2026-03-14 04:20:00,Deep,2026-03-14 05:20
1773462720,3,2026-03-14 04:32:00,Light,2026-03-14 05:32
1773464340,4,2026-03-14 04:59:00,Deep,2026-03-14 05:59
1773464700,2,2026-03-14 05:05:00,REM,2026-03-14 06:05
1773466080,3,2026-03-14 05:28:00,Light,2026-03-14 06:28
1773467280,2,2026-03-14 05:48:00,REM,2026-03-14 06:48
1773467940,4,2026-03-14 05:59:00,Deep,2026-03-14 06:59
1773468600,3,2026-03-14 06:10:00,Light,2026-03-14 07:10
1773519480,3,2026-03-14 20:18:00,Light,2026-03-14 21:18
1773522480,4,2026-03-14 21:08:00,Deep,2026-03-14 22:08
1773523800,3,2026-03-14 21:30:00,Light,2026-03-14 22:30
1773526260,4,2026-03-14 22:11:00,Deep,2026-03-14 23:11
1773526860,2,2026-03-14 22:21:00,REM,2026-03-14 23:21
1773528480,3,2026-03-14 22:48:00,Light,2026-03-14 23:48
1773531420,4,2026-03-14 23:37:00,Deep,2026-03-15 00:37
1773532920,2,2026-03-15 00:02:00,REM,2026-03-15 01:02
1773533640,4,2026-03-15 00:14:00,Deep,2026-03-15 01:14
1773533940,2,2026-03-15 00:19:00,REM,2026-03-15 01:19
1773535620,3,2026-03-15 00:47:00,Light,2026-03-15 01:47
1773536400,4,2026-03-15 01:00:00,Deep,2026-03-15 02:00
1773537060,2,2026-03-15 01:11:00,REM,2026-03-15 02:11
1773539940,3,2026-03-15 01:59:00,Light,2026-03-15 02:59
1773540420,4,2026-03-15 02:07:00,Deep,2026-03-15 03:07
1773540900,3,2026-03-15 02:15:00,Light,2026-03-15 03:15
1773542340,2,2026-03-15 02:39:00,REM,2026-03-15 03:39
1773545160,4,2026-03-15 03:26:00,Deep,2026-03-15 04:26
1773545820,3,2026-03-15 03:37:00,Light,2026-03-15 04:37
1773547260,2,2026-03-15 04:01:00,REM,2026-03-15 05:01
1773548100,3,2026-03-15 04:15:00,Light,2026-03-15 05:15
1773549060,4,2026-03-15 04:31:00,Deep,2026-03-15 05:31
1773549360,3,2026-03-15 04:36:00,Light,2026-03-15 05:36
1773549660,2,2026-03-15 04:41:00,REM,2026-03-15 05:41
1773550440,3,2026-03-15 04:54:00,Light,2026-03-15 05:54
1773550740,2,2026-03-15 04:59:00,REM,2026-03-15 05:59
1773551760,3,2026-03-15 05:16:00,Light,2026-03-15 06:16
1773554220,4,2026-03-15 05:57:00,Deep,2026-03-15 06:57
1773555840,3,2026-03-15 06:24:00,Light,2026-03-15 07:24
1773619500,3,2026-03-16 00:05:00,Light,2026-03-16 01:05
1773620640,4,2026-03-16 00:24:00,Deep,2026-03-16 01:24
1773623280,2,2026-03-16 01:08:00,REM,2026-03-16 02:08
1773624360,3,2026-03-16 01:26:00,Light,2026-03-16 02:26
1773625680,4,2026-03-16 01:48:00,Deep,2026-03-16 02:48
1773626640,3,2026-03-16 02:04:00,Light,2026-03-16 03:04
1773627000,2,2026-03-16 02:10:00,REM,2026-03-16 03:10
1773628320,3,2026-03-16 02:32:00,Light,2026-03-16 03:32
1773629700,4,2026-03-16 02:55:00,Deep,2026-03-16 03:55
1773630360,3,2026-03-16 03:06:00,Light,2026-03-16 04:06
1773631680,2,2026-03-16 03:28:00,REM,2026-03-16 04:28
1773633060,3,2026-03-16 03:51:00,Light,2026-03-16 04:51
1773634260,2,2026-03-16 04:11:00,REM,2026-03-16 05:11
1773635220,3,2026-03-16 04:27:00,Light,2026-03-16 05:27
1773636000,2,2026-03-16 04:40:00,REM,2026-03-16 05:40
1773636840,3,2026-03-16 04:54:00,Light,2026-03-16 05:54
1773637980,2,2026-03-16 05:13:00,REM,2026-03-16 06:13
1773638760,3,2026-03-16 05:26:00,Light,2026-03-16 06:26
1773640380,4,2026-03-16 05:53:00,Deep,2026-03-16 06:53
1773642060,3,2026-03-16 06:21:00,Light,2026-03-16 07:21
1773701100,3,2026-03-16 22:45:00,Light,2026-03-16 23:45
1773702060,4,2026-03-16 23:01:00,Deep,2026-03-17 00:01
1773702420,3,2026-03-16 23:07:00,Light,2026-03-17 00:07
1773704100,4,2026-03-16 23:35:00,Deep,2026-03-17 00:35
1773705420,2,2026-03-16 23:57:00,REM,2026-03-17 00:57
1773707160,3,2026-03-17 00:26:00,Light,2026-03-17 01:26
1773707940,4,2026-03-17 00:39:00,Deep,2026-03-17 01:39
1773708420,2,2026-03-17 00:47:00,REM,2026-03-17 01:47
1773710340,3,2026-03-17 01:19:00,Light,2026-03-17 02:19
1773711060,4,2026-03-17 01:31:00,Deep,2026-03-17 02:31
1773712560,2,2026-03-17 01:56:00,REM,2026-03-17 02:56
1773713040,3,2026-03-17 02:04:00,Light,2026-03-17 03:04
1773713580,4,2026-03-17 02:13:00,Deep,2026-03-17 03:13
1773714180,3,2026-03-17 02:23:00,Light,2026-03-17 03:23
1773714900,2,2026-03-17 02:35:00,REM,2026-03-17 03:35
1773716220,4,2026-03-17 02:57:00,Deep,2026-03-17 03:57
1773716580,2,2026-03-17 03:03:00,REM,2026-03-17 04:03
1773717420,3,2026-03-17 03:17:00,Light,2026-03-17 04:17
1773719280,4,2026-03-17 03:48:00,Deep,2026-03-17 04:48
1773719640,3,2026-03-17 03:54:00,Light,2026-03-17 04:54
1773720480,2,2026-03-17 04:08:00,REM,2026-03-17 05:08
1773721140,3,2026-03-17 04:19:00,Light,2026-03-17 05:19
1773723180,4,2026-03-17 04:53:00,Deep,2026-03-17 05:53
1773724740,3,2026-03-17 05:19:00,Light,2026-03-17 06:19
1773726240,2,2026-03-17 05:44:00,REM,2026-03-17 06:44
1773726840,3,2026-03-17 05:54:00,Light,2026-03-17 06:54
1773727620,2,2026-03-17 06:07:00,REM,2026-03-17 07:07
1773727740,3,2026-03-17 06:09:00,Light,2026-03-17 07:09
1773728100,4,2026-03-17 06:15:00,Deep,2026-03-17 07:15
1773728520,3,2026-03-17 06:22:00,Light,2026-03-17 07:22
1773792780,3,2026-03-18 00:13:00,Light,2026-03-18 01:13
1773795360,4,2026-03-18 00:56:00,Deep,2026-03-18 01:56
1773797340,2,2026-03-18 01:29:00,REM,2026-03-18 02:29
1773798840,3,2026-03-18 01:54:00,Light,2026-03-18 02:54
1773800400,2,2026-03-18 02:20:00,REM,2026-03-18 03:20
1773801240,3,2026-03-18 02:34:00,Light,2026-03-18 03:34
1773803160,4,2026-03-18 03:06:00,Deep,2026-03-18 04:06
1773804240,2,2026-03-18 03:24:00,REM,2026-03-18 04:24
1773805800,3,2026-03-18 03:50:00,Light,2026-03-18 04:50
1773806700,4,2026-03-18 04:05:00,Deep,2026-03-18 05:05
1773807000,3,2026-03-18 04:10:00,Light,2026-03-18 05:10
1773807720,2,2026-03-18 04:22:00,REM,2026-03-18 05:22
1773808980,3,2026-03-18 04:43:00,Light,2026-03-18 05:43
1773810960,4,2026-03-18 05:16:00,Deep,2026-03-18 06:16
1773811800,3,2026-03-18 05:30:00,Light,2026-03-18 06:30
1773873900,3,2026-03-18 22:45:00,Light,2026-03-18 23:45
1773874800,4,2026-03-18 23:00:00,Deep,2026-03-19 00:00
1773875340,5,2026-03-18 23:09:00,Awake,2026-03-19 00:09
1773875760,4,2026-03-18 23:16:00,Deep,2026-03-19 00:16
1773878340,3,2026-03-18 23:59:00,Light,2026-03-19 00:59
1773881700,4,2026-03-19 00:55:00,Deep,2026-03-19 01:55
1773882540,2,2026-03-19 01:09:00,REM,2026-03-19 02:09
1773883980,3,2026-03-19 01:33:00,Light,2026-03-19 02:33
1773885300,2,2026-03-19 01:55:00,REM,2026-03-19 02:55
1773885960,3,2026-03-19 02:06:00,Light,2026-03-19 03:06
1773886440,4,2026-03-19 02:14:00,Deep,2026-03-19 03:14
1773887160,2,2026-03-19 02:26:00,REM,2026-03-19 03:26
1773888600,3,2026-03-19 02:50:00,Light,2026-03-19 03:50
1773888900,4,2026-03-19 02:55:00,Deep,2026-03-19 03:55
1773889260,2,2026-03-19 03:01:00,REM,2026-03-19 04:01
1773890520,3,2026-03-19 03:22:00,Light,2026-03-19 04:22
1773892620,2,2026-03-19 03:57:00,REM,2026-03-19 04:57
1773894000,4,2026-03-19 04:20:00,Deep,2026-03-19 05:20
1773894660,3,2026-03-19 04:31:00,Light,2026-03-19 05:31
1773895260,2,2026-03-19 04:41:00,REM,2026-03-19 05:41
1773896820,3,2026-03-19 05:07:00,Light,2026-03-19 06:07
1773897720,2,2026-03-19 05:22:00,REM,2026-03-19 06:22
1773898620,3,2026-03-19 05:37:00,Light,2026-03-19 06:37
1773900240,4,2026-03-19 06:04:00,Deep,2026-03-19 07:04
1773900660,3,2026-03-19 06:11:00,Light,2026-03-19 07:11
1773967320,3,2026-03-20 00:42:00,Light,2026-03-20 01:42
1773968640,4,2026-03-20 01:04:00,Deep,2026-03-20 02:04
1773970500,2,2026-03-20 01:35:00,REM,2026-03-20 02:35
1773971880,3,2026-03-20 01:58:00,Light,2026-03-20 02:58
1773973320,2,2026-03-20 02:22:00,REM,2026-03-20 03:22
1773974460,4,2026-03-20 02:41:00,Deep,2026-03-20 03:41
1773975120,2,2026-03-20 02:52:00,REM,2026-03-20 03:52
1773976500,3,2026-03-20 03:15:00,Light,2026-03-20 04:15
1773978240,4,2026-03-20 03:44:00,Deep,2026-03-20 04:44
1773978840,3,2026-03-20 03:54:00,Light,2026-03-20 04:54
1773979560,4,2026-03-20 04:06:00,Deep,2026-03-20 05:06
1773979860,3,2026-03-20 04:11:00,Light,2026-03-20 05:11
1773981960,4,2026-03-20 04:46:00,Deep,2026-03-20 05:46
1773982320,2,2026-03-20 04:52:00,REM,2026-03-20 05:52
1773983460,3,2026-03-20 05:11:00,Light,2026-03-20 06:11
1773984780,2,2026-03-20 05:33:00,REM,2026-03-20 06:33
1773986700,3,2026-03-20 06:05:00,Light,2026-03-20 07:05
1773987120,4,2026-03-20 06:12:00,Deep,2026-03-20 07:12
1773987720,3,2026-03-20 06:22:00,Light,2026-03-20 07:22
1774011360,3,2026-03-20 12:56:00,Light,2026-03-20 13:56
1774014360,4,2026-03-20 13:46:00,Deep,2026-03-20 14:46
1774015380,2,2026-03-20 14:03:00,REM,2026-03-20 15:03
1774017420,3,2026-03-20 14:37:00,Light,2026-03-20 15:37
1774017900,4,2026-03-20 14:45:00,Deep,2026-03-20 15:45
1774018380,3,2026-03-20 14:53:00,Light,2026-03-20 15:53
1774018440,5,2026-03-20 14:54:00,Awake,2026-03-20 15:54
1774020960,3,2026-03-20 15:36:00,Light,2026-03-20 16:36
1774021500,2,2026-03-20 15:45:00,REM,2026-03-20 16:45
1774022820,4,2026-03-20 16:07:00,Deep,2026-03-20 17:07
1774023900,2,2026-03-20 16:25:00,REM,2026-03-20 17:25
1774024440,4,2026-03-20 16:34:00,Deep,2026-03-20 17:34
1774025040,3,2026-03-20 16:44:00,Light,2026-03-20 17:44
1774038600,3,2026-03-20 20:30:00,Light,2026-03-20 21:30
1774040640,4,2026-03-20 21:04:00,Deep,2026-03-20 22:04
1774040880,3,2026-03-20 21:08:00,Light,2026-03-20 22:08
1774041180,5,2026-03-20 21:13:00,Awake,2026-03-20 22:13
1774043040,3,2026-03-20 21:44:00,Light,2026-03-20 22:44
1774044720,4,2026-03-20 22:12:00,Deep,2026-03-20 23:12
1774045200,3,2026-03-20 22:20:00,Light,2026-03-20 23:20
1774046640,4,2026-03-20 22:44:00,Deep,2026-03-20 23:44
1774048320,3,2026-03-20 23:12:00,Light,2026-03-21 00:12
1774049700,4,2026-03-20 23:35:00,Deep,2026-03-21 00:35
1774050540,3,2026-03-20 23:49:00,Light,2026-03-21 00:49
1774050900,2,2026-03-20 23:55:00,REM,2026-03-21 00:55
1774051620,3,2026-03-21 00:07:00,Light,2026-03-21 01:07
1774052160,4,2026-03-21 00:16:00,Deep,2026-03-21 01:16
1774052460,2,2026-03-21 00:21:00,REM,2026-03-21 01:21
1774053960,4,2026-03-21 00:46:00,Deep,2026-03-21 01:46
1774054560,2,2026-03-21 00:56:00,REM,2026-03-21 01:56
1774055880,3,2026-03-21 01:18:00,Light,2026-03-21 02:18
1774057320,4,2026-03-21 01:42:00,Deep,2026-03-21 02:42
1774057800,2,2026-03-21 01:50:00,REM,2026-03-21 02:50
1774060320,4,2026-03-21 02:32:00,Deep,2026-03-21 03:32
1774060800,2,2026-03-21 02:40:00,REM,2026-03-21 03:40
1774061820,3,2026-03-21 02:57:00,Light,2026-03-21 03:57
1774063740,2,2026-03-21 03:29:00,REM,2026-03-21 04:29
1774064760,3,2026-03-21 03:46:00,Light,2026-03-21 04:46
1774066680,4,2026-03-21 04:18:00,Deep,2026-03-21 05:18
1774067340,3,2026-03-21 04:29:00,Light,2026-03-21 05:29
1774137660,3,2026-03-22 00:01:00,Light,2026-03-22 01:01
1774140360,4,2026-03-22 00:46:00,Deep,2026-03-22 01:46
1774140900,4,2026-03-22 00:55:00,Deep,2026-03-22 01:55
1774142700,2,2026-03-22 01:25:00,REM,2026-03-22 02:25
1774143600,3,2026-03-22 01:40:00,Light,2026-03-22 02:40
1774143900,3,2026-03-22 01:45:00,Light,2026-03-22 02:45
1774145340,4,2026-03-22 02:09:00,Deep,2026-03-22 03:09
1774145940,4,2026-03-22 02:19:00,Deep,2026-03-22 03:19
1774146300,2,2026-03-22 02:25:00,REM,2026-03-22 03:25
1774146360,2,2026-03-22 02:26:00,REM,2026-03-22 03:26
1774147440,3,2026-03-22 02:44:00,Light,2026-03-22 03:44
1774148220,3,2026-03-22 02:57:00,Light,2026-03-22 03:57
1774149780,4,2026-03-22 03:23:00,Deep,2026-03-22 04:23
